date,cn_PM10,seoul_PM10,seoul_wd,seoul_ws,china_wd,china_ws
2015012621,15,62,NNW,2.6,WNW,3.5
2015012622,17,77,WNW,3.1,NW,2.1
2015012623,17,66,WNW,3.7,WNW,2.3
2015012700,13,64,W,4.0,NW,2.8
2015012701,14,64,W,4.7,WNW,3.1
2015012702,14,68,WNW,3.9,WNW,2.5
2015012703,7,70,WNW,3.4,NNE,1.3
2015012704,11,68,WNW,2.7,N,1.1
2015012705,8,69,NNW,2.3,N,0.8
2015012706,8,65,WNW,3.6,N,1.3
2015012707,7,66,WNW,3.5,NNE,2.6
2015012708,11,54,WNW,4.7,N,1.4
2015012709,9,43,WNW,3.2,NNE,2.4
2015012710,16,41,WNW,4.7,NNW,2.1
2015012711,15,49,WNW,4.3,NNE,3.2
2015012712,14,44,W,4.3,NNE,2.4
2015012713,10,39,W,4.5,NE,3.9
2015012714,7,39,W,4.4,ENE,3.6
2015012715,7,39,WNW,4.3,NNE,2.2
2015012716,9,35,WNW,4.3,N,1.6
2015012717,10,34,WNW,4.7,SE,0.7
2015012718,10,36,WNW,4.3,SSW,0.9
2015012719,17,37,W,3.4,WNW,1.3
2015012720,39,40,WNW,2.6,N,0.3
2015012721,59,37,NNW,4.4,NNE,1.1
2015012722,104,40,NW,3.1,NW,0.8
2015012723,72,37,WNW,3.1,NNW,0.5
2015012800,38.1,42,NNW,1.6,NE,0.9
2015012801,36,45,NW,2.9,NNE,1.1
2015012802,32,34,NW,1.5,NNE,1.8
2015012803,14,32,WNW,2.3,NE,2.6
2015012804,6,32,WNW,0.5,NE,3.8
2015012805,5,31,NNW,2.3,NNE,3
2015012806,7,30,WNW,3.3,NNE,2.7
2015012807,8,40,WNW,1.7,NNE,2.9
2015012808,7,39,ENE,2.2,NA,NA
2015012809,7,36,ENE,2.6,NNE,2.4
2015012810,11,43,ENE,3.0,NE,5.3
2015012811,11,55,ENE,2.0,NE,2.4
2015012812,12,47,E,1.2,SSE,1.5
2015012813,19,42,W,1.8,ESE,3.5
2015012814,31,45,W,2.0,SSW,2.2
2015012815,39,58,WSW,2.4,SSE,0.2
2015012816,47,49,WSW,3.6,SE,2
2015012817,65,52,W,3.2,SSE,1.6
2015012818,72,45,W,4.1,SE,1.4
2015012819,109,45,W,1.5,SE,1.5
2015012820,114,42,WNW,2.2,SE,1.5
2015012821,120,35,N,0.2,SE,1.2
2015012822,128,43,NNE,2.2,SSE,1.5
2015012823,128,46,ENE,2.1,SSE,1
2015012900,181,49,NNE,2.5,SE,1.8
2015012901,224,40,NE,1.9,SE,1
2015012902,191,50,NE,0.7,ESE,1.1
2015012903,140,42,N,0.2,N,1
2015012904,126,45,NE,2.9,NNE,1
2015012905,120,44,E,2.6,N,0.3
2015012906,128,47,ENE,1.6,SSW,1.6
2015012907,97,45,NE,2.8,SW,0.5
2015012908,93,45,ENE,3.3,SW,0.8
2015012909,103,46,ENE,3.1,WNW,1.4
2015012910,141,40,ENE,2.0,S,0.8
2015012911,162,37,ENE,2.8,N,1.3
2015012912,141,40,NE,2.9,SW,0.9
2015012913,133,47,ENE,1.9,WNW,3.1
2015012914,32,46,NNE,1.9,NA,NA
2015012915,35,39,WNW,0.7,WNW,6.5
2015012916,23,48,WNW,2.6,WNW,8
2015012917,8,64,W,3.0,WNW,6.2
2015012918,11,57,W,2.4,WNW,4.6
2015012919,13,51,WNW,2.3,WNW,5.1
2015012920,11,50,NW,2.1,WNW,5.7
2015012921,6,65,W,1.7,NW,3.4
2015012922,14,56,WSW,1.6,N,1.9
2015012923,12,57,WNW,3.6,NW,4.3
2015013000,9,49,WNW,4.0,NW,5.8
2015013001,9,46,W,3.1,NW,4.4
2015013002,8,49,W,3.4,N,2.2
2015013003,12,43,NNW,2.2,NNW,0.9
2015013004,7,33,WNW,3.3,NW,1.2
2015013005,5,35,WNW,3.3,N,1.5
2015013006,9,33,WNW,3.1,ESE,0.2
2015013007,10,33,WNW,3.0,N,1.8
2015013008,15,36,W,3.4,NW,2.4
2015013009,20,35,W,3.1,N,2.5
2015013010,12,54,NW,4.2,NNE,2.1
2015013011,18,61,WNW,4.1,N,1.1
2015013012,15,56,NW,4.0,NA,NA
2015013013,12,50,NW,5.0,NA,NA
2015013014,7,35,W,4.9,NE,2.3
2015013015,7,42,WNW,5.5,NNW,0.9
2015013016,5,34,NW,4.2,S,0.9
2015013017,9,33,WNW,4.1,ESE,0.8
2015013018,11,26,WNW,3.7,NE,0.6
2015013019,12,24,WNW,4.3,NW,0.7
2015013020,82,30,WNW,5.8,WNW,2.3
2015013021,102,36,NW,4.9,W,0.7
2015013022,60,37,WNW,3.6,NE,1.6
2015013023,18,38,NNW,1.5,N,1.4
2015013100,18,37,WNW,3.4,N,1.6
2015013101,12,36,W,1.6,SSE,0.1
2015013102,16,39,W,2.5,N,1
2015013103,10,34,W,1.7,N,1.2
2015013104,8,32,WNW,1.4,N,1
2015013105,12,32,NNW,2.2,NNE,1.6
2015013106,10,29,N,0.4,NE,2.7
2015013107,9,29,NNW,2.5,NE,2.1
2015013108,16,26,NW,2.0,NNE,1.7
2015013109,13,32,WNW,2.8,NNE,1.9
2015013110,15,31,WNW,2.6,NE,2.9
2015013111,15,46,WSW,2.5,NE,2.7
2015013112,11,40,S,1.6,ENE,2.3
2015013113,6,43,WSW,2.2,NNW,1.6
2015013114,9,39,W,2.6,NNE,1
2015013115,15,55,W,2.9,NNE,1.1
2015013116,14,48,WNW,2.5,SSW,1
2015013117,20,45,WSW,3.7,SE,1.3
2015013118,27,45,W,4.2,SE,0.8
2015013119,43,42,W,3.6,S,1.9
2015013120,84,48,WSW,3.5,N,0.1
2015013121,76,41,W,3.6,ENE,0.5
2015013122,89,48,W,3.3,NNE,0.8
2015013123,160,45,WNW,2.8,N,0.8
2015020100,155,37,WNW,2.6,NNE,1.5
2015020101,144,33,WSW,0.9,NNE,1
2015020102,94,29,NW,0.6,N,1.2
2015020103,43,30,N,0.8,N,1.2
2015020104,35,33,NNE,0.6,NNW,0.8
2015020105,37,39,WNW,0.9,N,1.6
2015020106,41,33,W,1.6,N,1.5
2015020107,37,35,W,1.9,N,1.7
2015020108,29,36,WNW,1.6,NNE,2.4
2015020109,21,34,WNW,1.1,NNE,1.3
2015020110,21,28,SW,1.7,N,2
2015020111,17,38,SSW,2.2,NNE,1.7
2015020112,20,27,SW,2.7,N,1.8
2015020113,21,14,W,2.2,WSW,0.7
2015020114,19,19,SW,1.6,SSE,0.4
2015020115,25,32,SW,3.6,ESE,1.3
2015020116,44,24,SW,3.1,SSE,1.3
2015020117,66,22,W,3.3,ESE,1.1
2015020118,92,16,WNW,2.8,SE,1.6
2015020119,123,21,W,2.2,SE,1
2015020120,138,25,WSW,2.5,S,0.1
2015020121,149,23,SSW,1.4,N,0
2015020122,160,29,WNW,1.8,NNE,1.2
2015020123,249,34,E,0.7,NNE,1.1
2015020200,287,29,WNW,0.8,NNE,1.1
2015020201,271,32,N,0.4,NA,NA
2015020202,183,30,ENE,1.2,NNE,1.6
2015020203,126,28,N,0.4,NNE,1.4
2015020204,143,27,NE,2.4,NNE,1.2
2015020205,111,30,NNE,1.0,N,1
2015020206,89,29,NE,2.1,N,1.4
2015020207,75,38,NE,1.7,N,1.1
2015020208,63,41,NNE,2.0,N,1.4
2015020209,72,39,NNE,0.9,N,1.7
2015020210,105,47,N,0.4,N,1.5
2015020211,75,57,NNE,1.0,N,1.4
2015020212,75,56,S,1.1,NNW,1.3
2015020213,88,49,NE,1.0,NE,1.6
2015020214,105,53,SW,1.5,SE,0.9
2015020215,133,45,WSW,1.1,SW,1.7
2015020216,151,33,W,1.9,S,1
2015020217,153,28,WSW,1.7,SE,1
2015020218,169,30,WNW,3.0,NNE,1.4
2015020219,193,46,WNW,2.5,S,0.1
2015020220,231,43,W,2.4,ESE,0.1
2015020221,221,65,SW,1.2,SW,0.6
2015020222,266,65,W,1.1,SW,2.5
2015020223,156,64,W,0.5,S,1.2
2015020300,130,51,WNW,0.6,SW,0.9
2015020301,133,48,N,0.2,SSE,0.7
2015020302,144,49,NE,2.2,E,0.5
2015020303,164,40,NE,2.4,NNE,1
2015020304,167,40,NNE,1.2,NNW,1.3
2015020305,175,46,NNE,1.1,N,0.1
2015020306,161,60,NNE,1.0,N,0
2015020307,186,51,NNE,1.4,WSW,0.8
2015020308,194,54,NNE,2.0,WNW,0.8
2015020309,209,55,NE,2.1,N,0
2015020310,230,54,E,2.4,N,1.3
2015020311,225,53,NNE,1.9,NA,NA
2015020312,195,53,WNW,1.2,ENE,1.8
2015020313,183,49,SW,1.7,NNE,0.9
2015020314,154,47,SW,2.6,N,2.1
2015020315,121,45,SW,2.8,W,2.4
2015020316,78,76,WSW,3.6,WNW,5.4
2015020317,46,99,W,4.3,WNW,4
2015020318,41,78,W,3.3,N,1.5
2015020319,52,64,W,3.7,NW,0.9
2015020320,43,59,W,2.7,N,3.2
2015020321,18,65,WNW,2.2,WNW,7.1
2015020322,22,71,W,2.8,WNW,5.3
2015020323,17,65,W,1.9,WNW,3.1
2015020400,19,61,WNW,1.3,NW,4.1
2015020401,10,60,WNW,0.7,WNW,3.6
2015020402,10,59,N,0.3,NW,4.2
2015020403,10,53,N,0.3,ENE,0.7
2015020404,10,49,W,0.7,NW,3.1
2015020405,13,46,WNW,1.2,NW,4.1
2015020406,11,66,WNW,0.5,NW,3.9
2015020407,12,63,NE,1.4,NNW,1.7
2015020408,11,55,NNE,1.0,NNW,1.9
2015020409,24,65,NNE,2.7,NNE,2.7
2015020410,28,67,NNE,1.3,NA,NA
2015020411,18,85,S,0.8,N,1.9
2015020412,16,81,SW,1.8,NA,NA
2015020413,17,91,NNW,1.7,NNE,1.7
2015020414,19,84,W,2.3,NA,NA
2015020415,19,73,W,3.6,NE,2.3
2015020416,29,59,W,3.6,NE,1.6
2015020417,21,78,W,3.6,NW,3.1
2015020418,23,93,W,3.7,NW,3
2015020419,43,87,W,3.8,NW,4.2
2015020420,24,88,W,3.7,NW,4.5
2015020421,8,109,WNW,2.9,NW,3.6
2015020422,11,131,NW,1.5,WNW,2.1
2015020423,13,121,NNW,3.5,NW,2.6
2015020500,18,107,WNW,4.1,WNW,2.4
2015020501,17,83,W,2.5,WNW,3.1
2015020502,14,85,W,2.7,WNW,2
2015020503,10,86,NW,0.6,WNW,1.8
2015020504,13,86,NW,0.9,NW,2.4
2015020505,14,89,WSW,2.8,N,2.4
2015020506,10,84,WSW,2.5,NNE,1.4
2015020507,12,111,WSW,1.0,N,1.1
2015020508,15,108,W,1.9,NE,1.3
2015020509,14,118,W,2.5,NNE,1.7
2015020510,15,106,W,2.0,NE,2.1
2015020511,18,106,WNW,1.8,NW,1.7
2015020512,19,104,W,2.4,W,5.4
2015020513,18,104,W,3.5,WNW,3.5
2015020514,10,109,WNW,4.1,WSW,4.9
2015020515,17,105,WSW,5.0,W,4.8
2015020516,11,95,WSW,4.6,W,5.2
2015020517,20,89,W,3.7,SW,2.1
2015020518,30,81,W,3.7,SW,2
2015020519,43,78,W,4.3,WSW,2.3
2015020520,57,71,WSW,4.2,WSW,2.1
2015020521,67,74,W,3.3,WSW,1.2
2015020522,77,75,W,3.8,N,0.9
2015020523,88,64,NW,2.4,N,1.5
2015020600,102,60,WNW,3.5,NNW,0.6
2015020601,94,59,WNW,2.5,NNW,0.3
2015020602,83,58,WNW,2.9,NNW,0.8
2015020603,68,61,W,2.4,NNE,0.8
2015020604,52,57,W,1.9,N,1.8
2015020605,33,59,WNW,1.2,NNW,1
2015020606,40,54,WNW,1.2,N,1.3
2015020607,35,55,WNW,0.6,N,1.2
2015020608,39,58,N,0.3,N,1.2
2015020609,52,61,NNW,0.5,NW,0.8
2015020610,53,54,NNW,1.3,NNE,1.6
2015020611,69,58,SW,2.9,N,1.5
2015020612,50,41,SW,2.8,NW,1.7
2015020613,35,40,W,3.8,WNW,2.8
2015020614,27,63,WSW,2.8,NA,NA
2015020615,19,73,SW,4.6,NW,2.1
2015020616,18,49,W,3.5,WSW,1.4
2015020617,20,46,W,3.5,SW,1.7
2015020618,73,39,W,3.6,SW,1.9
2015020619,115,37,WNW,2.7,SW,1.3
2015020620,108,38,WNW,2.1,WNW,0.8
2015020621,117,46,WNW,2.8,NW,0.2
2015020622,127,44,WNW,2.0,NNE,0.8
2015020623,161,39,W,1.6,N,1.1
2015020700,162,39,WNW,1.1,WNW,0.8
2015020701,105,37,N,0.4,ESE,0.5
2015020702,63,34,NW,0.7,NNE,1.3
2015020703,40,33,NNE,0.6,N,1.7
2015020704,14,33,NE,1.9,NW,2
2015020705,10,34,NNE,0.5,N,1.2
2015020706,11,41,N,0.5,WNW,2.3
2015020707,13,41,NE,0.6,WNW,2.4
2015020708,14,49,NNE,1.7,NE,0.8
2015020709,17,56,NNE,1.4,N,1.7
2015020710,15,57,N,0.5,N,2.8
2015020711,11,53,SW,3.7,N,2.4
2015020712,9,36,WSW,2.6,NE,4.3
2015020713,11,30,W,2.2,NNE,4.8
2015020714,8,44,WSW,3.4,NE,4.7
2015020715,8,40,WSW,4.6,NA,NA
2015020716,6,39,WSW,1.3,WNW,5.4
2015020717,10,43,WSW,4.2,WNW,6.2
2015020718,19,44,SW,3.4,WNW,3.8
2015020719,19,43,SW,4.4,WNW,3.8
2015020720,14,38,WSW,3.5,WNW,5.7
2015020721,10,39,W,4.1,WNW,3.7
2015020722,8,65,W,5.0,WNW,2.2
2015020723,10,66,WNW,4.5,NW,1.8
2015020800,9,43,W,6.2,NNE,1.6
2015020801,7,48,WNW,5.1,NNE,2
2015020802,5,70,NW,6.0,NNE,1.7
2015020803,7,86,W,7.3,N,0.7
2015020804,6,100,WNW,5.9,NE,2.7
2015020805,5,117,WNW,7.3,N,1.5
2015020806,6,144,WNW,6.5,NNE,1.5
2015020807,5,139,WNW,4.8,NNW,1.3
2015020808,10,147,NW,3.8,NNE,1.7
2015020809,22,159,WNW,4.9,NNE,3.2
2015020810,13,154,WNW,5.8,E,2
2015020811,10,146,WNW,5.4,NNE,2.3
2015020812,8,146,W,6.1,NE,2.4
2015020813,9,141,WNW,5.5,NNW,2.3
2015020814,10,127,WNW,6.7,SSE,0.9
2015020815,10,126,NW,5.5,ESE,2.1
2015020816,11,115,WNW,5.3,E,0.9
2015020817,20,100,WNW,6.4,SSE,1.8
2015020818,21,84,W,6.0,ESE,1.1
2015020819,33,73,W,5.1,W,0.8
2015020820,60,62,WNW,5.0,NNW,0.5
2015020821,88,60,W,3.6,NNE,0.8
2015020822,95,60,WNW,2.9,N,0
2015020823,100,42,WNW,3.1,NNE,0.9
2015020900,127,41,W,1.7,NNE,1.1
2015020901,126,37,E,0.5,N,1.7
2015020902,158,32,NNE,0.8,WSW,0.6
2015020903,162,36,WNW,1.5,NNE,1.7
2015020904,112,33,W,2.7,NNE,1.2
2015020905,98,31,NW,1.1,N,1.5
2015020906,76,33,NW,0.6,NNE,1.2
2015020907,54,32,W,2.4,N,1.1
2015020908,57,33,WNW,2.1,N,2.2
2015020909,60,33,N,0.4,NNW,1.2
2015020910,71,31,SSW,2.7,N,1.9
2015020911,69,39,SSW,3.4,NNE,1.4
2015020912,82,37,W,3.5,NNW,1
2015020913,87,35,WSW,5.8,NA,NA
2015020914,76,35,W,5.7,SE,1.2
2015020915,71,37,WSW,3.8,S,2.3
2015020916,74,33,SW,5.7,S,2.6
2015020917,95,31,WSW,5.1,S,1.5
2015020918,139,27,W,4.4,S,1.4
2015020919,144,29,WSW,4.4,N,0
2015020920,148,35,W,4.0,N,0.4
2015020921,159,64,WSW,3.2,WNW,0.6
2015020922,219,69,W,2.7,N,0.9
2015020923,245,73,W,2.4,NNE,1.8
2015021000,197,73,WSW,2.1,N,1.5
2015021001,150,72,W,2.2,N,1.5
2015021002,112,60,WSW,3.1,N,0.3
2015021003,127,62,WSW,1.5,N,1.2
2015021004,109,51,WSW,1.6,W,1.6
2015021005,100,57,SSW,1.4,N,1.8
2015021006,81,59,SW,0.9,NE,0.9
2015021007,78,68,WSW,1.1,NNE,1.3
2015021008,69,72,WSW,0.8,N,1.1
2015021009,64,75,SSW,1.5,N,1.2
2015021010,96,80,SW,2.9,NNW,1
2015021011,76,89,SW,4.5,NE,1.1
2015021012,83,128,WSW,4.6,NE,0.7
2015021013,73,126,WSW,4.5,SSW,2.7
2015021014,61,120,W,4.1,NA,NA
2015021015,63,124,SW,4.0,SSE,2
2015021016,76,127,WSW,4.9,SSW,2
2015021017,82,118,WSW,5.2,S,2
2015021018,87,120,SW,3.7,NNE,1.1
2015021019,113,124,WSW,2.3,NNE,1.3
2015021020,112,134,W,2.6,N,0.9
2015021021,133,140,WSW,2.0,NNE,0.8
2015021022,80,134,W,1.1,NNE,0.3
2015021023,66,122,SW,2.0,N,1.6
2015021100,63,117,WSW,2.1,NE,1.3
2015021101,43,112,W,1.5,NE,2.9
2015021102,51,114,W,1.6,ESE,0.7
2015021103,216,112,W,1.4,NE,0.7
2015021104,243,110,W,1.0,NE,1.6
2015021105,59,103,W,1.0,NE,3.1
2015021106,19,122,W,1.8,NNE,1.3
2015021107,15,109,WSW,1.9,NNE,1.3
2015021108,18,106,WSW,2.1,NNE,1.5
2015021109,20,100,W,2.6,NNE,1.7
2015021110,22,115,W,2.6,NE,3.6
2015021111,19,128,WSW,2.8,NNE,2.7
2015021112,12,124,WSW,3.9,NW,1.4
2015021113,10,102,WSW,3.4,NW,1.3
2015021114,11,85,W,3.7,N,2.3
2015021115,16,73,WSW,4.1,SE,1.1
2015021116,17,42,WSW,3.3,WSW,1
2015021117,20,67,W,2.8,ESE,0.9
2015021118,24,78,W,2.8,N,0.2
2015021119,29,81,W,3.4,NW,0.8
2015021120,30,70,WNW,3.4,NNE,1.5
2015021121,26,64,WNW,2.0,NNE,3.6
2015021122,34,75,WNW,2.1,N,2.6
2015021123,19,69,WNW,2.9,N,1.5
2015021200,16,53,WNW,2.6,N,0.8
2015021201,15,37,WNW,2.2,N,1.1
2015021202,14,39,NW,3.4,NNE,1.5
2015021203,13,26,W,2.5,NA,NA
2015021204,16,35,W,2.9,NNE,1.3
2015021205,16,28,W,3.5,N,1.7
2015021206,20,33,W,2.8,NNE,2.2
2015021207,11,30,NW,2.1,NNE,1.6
2015021208,15,27,W,2.8,NNW,1
2015021209,18,36,WSW,3.8,NNE,1.1
2015021210,24,31,WNW,5.0,NE,1.6
2015021211,17,46,W,5.8,W,1.4
2015021212,17,28,WNW,4.4,N,0.5
2015021213,18,27,WNW,6.4,NA,NA
2015021214,24,30,NW,6.3,W,1.6
2015021215,25,41,WNW,6.8,SSW,1.7
2015021216,29,43,W,6.1,SSW,2.7
2015021217,32,35,WNW,5.7,SE,1.5
2015021218,39,42,NW,4.7,ESE,1.3
2015021219,56,49,WNW,5.2,ESE,0.8
2015021220,84,36,W,5.5,SE,1.7
2015021221,122,40,WNW,3.8,SE,3
2015021222,82,32,WNW,3.5,SE,1.8
2015021223,84,29,W,3.6,E,1.3
2015021300,114,24,W,1.7,NE,1
2015021301,98,28,W,2.2,N,1.2
2015021302,84,35,W,2.3,NNE,1.2
2015021303,88,25,W,2.2,NNE,1.4
2015021304,87,29,WNW,1.9,NA,NA
2015021305,91,32,W,1.8,N,1.4
2015021306,84,30,W,1.7,NE,0
2015021307,78,27,WNW,1.7,N,0.7
2015021308,78,30,W,2.3,N,0.9
2015021309,82,35,W,2.5,NW,1
2015021310,75,26,WNW,3.5,N,1.5
2015021311,92,42,NW,3.6,NNE,1.1
2015021312,90,38,WNW,3.6,SSW,0.9
2015021313,100,25,WNW,5.0,SSW,2.2
2015021314,121,24,WNW,5.3,NA,NA
2015021315,125,21,SW,4.7,SE,2.2
2015021316,134,26,WSW,4.4,SSE,1.7
2015021317,142,29,WSW,4.2,SSE,1.2
2015021318,141,31,W,3.8,E,0.8
2015021319,154,34,W,3.4,NNE,0.8
2015021320,200,31,W,3.1,N,1.4
2015021321,258,26,W,3.1,N,0.8
2015021322,264,33,W,2.5,NNE,1.5
2015021323,265,38,W,2.5,N,1.4
2015021400,224,37,WSW,2.2,N,1.2
2015021401,181,36,WNW,1.6,NE,2
2015021402,184,41,W,0.9,N,1.4
2015021403,207,44,NNE,0.5,N,1.3
2015021404,212,46,N,0.1,NNE,1.4
2015021405,208,49,N,0.3,N,1.3
2015021406,200,41,NNE,1.1,NW,1.1
2015021407,184,42,NE,2.5,N,1.4
2015021408,179,39,NNE,2.4,NE,1.3
2015021409,180,43,NE,2.8,N,1.5
2015021410,197,49,NE,3.0,E,1.3
2015021411,219,56,NE,2.2,E,1.4
2015021412,210,59,NE,1.5,ENE,1.7
2015021413,209,62,NNE,0.8,SSW,0.9
2015021414,221,58,NNE,1.3,S,1.4
2015021415,251,63,NNE,0.7,SE,0.7
2015021416,261,66,SW,3.4,S,0.9
2015021417,259,83,SW,4.7,ESE,0.8
2015021418,271,86,SW,3.8,ENE,0
2015021419,284,76,SW,4.2,ENE,0.6
2015021420,309,75,SW,4.1,NNW,0.8
2015021421,398,82,SW,3.6,NNE,1.1
2015021422,389,87,WSW,2.7,NA,0
2015021423,392,82,WSW,1.8,NE,0.6
2015021500,362,71,W,0.7,N,1.2
2015021501,362,71,S,1.2,W,1.3
2015021502,316,69,NE,2.4,NA,0
2015021503,296,79,NE,2.3,W,0.5
2015021504,304,77,NE,3.0,NNE,1.4
2015021505,337,82,ENE,2.3,SW,0
2015021506,331,77,ENE,2.6,WNW,0.7
2015021507,326,82,ENE,2.7,NNE,1.2
2015021508,291,74,ENE,3.1,NA,0
2015021509,231,84,ENE,3.5,NNW,1
2015021510,207,100,ENE,3.4,N,2.3
2015021511,192,94,ENE,3.5,NNW,1
2015021512,200,85,ENE,3.6,NNE,1.1
2015021513,NA,79,E,3.2,NE,1
2015021514,231,84,ENE,3.6,SSE,1.1
2015021515,245,80,E,3.9,SE,1.6
2015021516,192,73,E,2.8,S,1.2
2015021517,273,67,E,3.7,SSE,1.3
2015021518,325,68,ENE,3.2,SSE,1.4
2015021519,303,65,ENE,1.7,SSE,2
2015021520,255,76,ENE,2.8,S,1.9
2015021521,236,85,ENE,4.5,SSE,1.5
2015021522,234,92,ENE,4.3,SSE,1.8
2015021523,209,87,ENE,4.7,S,1.9
2015021600,205,85,ENE,3.5,SE,0.8
2015021601,200,78,ENE,4.1,SE,1.1
2015021602,199,84,ENE,4.2,S,0.2
2015021603,201,76,ENE,4.8,NNW,1.2
2015021604,205,69,ENE,5.4,NNE,1.5
2015021605,204,66,ENE,5.1,WSW,0.6
2015021606,196,58,ENE,4.7,NNW,1.1
2015021607,205,52,ENE,4.3,NNE,0.7
2015021608,243,47,ENE,4.8,W,1.2
2015021609,282,41,ENE,4.9,ENE,0.8
2015021610,272,41,ENE,5.0,NW,0.6
2015021611,240,47,ENE,4.3,WNW,3.6
2015021612,184,45,ENE,3.9,NW,5.6
2015021613,81,44,ENE,3.8,WNW,4.7
2015021614,71,38,ENE,3.7,WNW,5.8
2015021615,60,41,ENE,3.4,WNW,4.9
2015021616,49,31,NE,2.7,NW,3.8
2015021617,44,26,ENE,2.5,NNW,2.2
2015021618,41,24,NE,2.4,NNE,2.5
2015021619,46,17,ENE,1.3,N,2.9
2015021620,47,24,ENE,2.0,NE,3.7
2015021621,46,22,ENE,0.9,N,2.7
2015021622,37,22,SSW,0.5,NE,2.8
2015021623,33,22,SW,3.2,NE,2.6
2015021700,25,15,W,2.1,NE,3.8
2015021701,19,26,WSW,3.7,NNE,3.4
2015021702,22,33,WSW,4.2,NNE,3.5
2015021703,19,36,WSW,3.4,NE,2.4
2015021704,20,38,WSW,2.3,NNE,2.2
2015021705,28,39,WSW,3.0,NNE,2.3
2015021706,34,41,W,3.4,NE,3.5
2015021707,32,55,WNW,5.4,NNE,1.8
2015021708,35,88,W,3.8,N,1.6
2015021709,44,98,W,3.3,NNE,2.9
2015021710,42,95,W,3.2,NNE,3.6
2015021711,41,91,WNW,3.4,NE,3.9
2015021712,38,83,WNW,3.6,NNE,3.1
2015021713,22,77,WNW,3.5,NE,3.9
2015021714,17,75,W,2.6,NE,2.7
2015021715,23,73,WNW,3.7,NW,1.1
2015021716,14,70,WNW,4.2,ENE,0.7
2015021717,15,68,WNW,3.0,NE,1.2
2015021718,12,68,NNW,2.6,NNE,1.1
2015021719,17,59,NNW,1.7,W,0.9
2015021720,21,67,W,3.9,NA,NA
2015021721,NA,67,WNW,4.2,NNE,0.6
2015021722,81,71,W,4.1,WNW,0.7
2015021723,94,69,NW,4.0,E,0.9
2015021800,84,67,WNW,2.5,NW,0.9
2015021801,46,59,W,3.8,NNE,0.7
2015021802,15,57,W,3.1,N,1.3
2015021803,13,57,W,3.3,N,0.9
2015021804,9,59,W,2.4,NNE,2.2
2015021805,7,60,W,2.0,NE,2.7
2015021806,10,50,NW,1.7,NNE,2.2
2015021807,11,47,W,0.9,NA,NA
2015021808,14,44,W,2.8,NE,2.3
2015021809,21,42,W,3.0,NNE,4.3
2015021810,13,46,W,2.7,NNE,3.9
2015021811,14,51,W,2.7,NNE,3.4
2015021812,12,63,WNW,2.9,NE,2.5
2015021813,6,66,WNW,3.0,E,0.9
2015021814,9,74,NW,3.5,ENE,2.1
2015021815,9,73,NW,3.3,N,1.5
2015021816,13,62,WNW,2.8,SSE,1.1
2015021817,11,63,NW,2.5,NA,NA
2015021818,13,69,NW,3.8,SSW,1.1
2015021819,22,70,NNE,2.1,SSE,1.3
2015021820,69,69,NW,2.2,S,1.8
2015021821,170,78,NNW,2.8,SE,1.5
2015021822,269,71,N,0.4,SSE,1.5
2015021823,312,70,NW,1.4,SE,1.4
2015021900,379,70,WNW,1.3,ESE,1.3
2015021901,662,69,WNW,1.6,E,1
2015021902,722,68,WNW,2.4,E,1.1
2015021903,459,66,W,1.4,ESE,1
2015021904,395,69,WNW,0.6,ESE,0.9
2015021905,404,64,NNE,0.8,SE,2.4
2015021906,394,69,NNW,0.5,SE,1.5
2015021907,396,68,W,0.7,ESE,1.7
2015021908,318,64,NE,2.1,SSW,0.7
2015021909,279,66,ENE,1.7,SE,1.7
2015021910,300,59,E,0.8,S,1.7
2015021911,302,70,NNE,1.1,SE,1.4
2015021912,256,86,SW,1.1,SSE,2.4
2015021913,187,74,SE,1.6,SSE,1.8
2015021914,145,70,NW,1.9,SE,1.6
2015021915,111,68,NNW,2.6,SE,3.3
2015021916,67,62,WSW,2.9,S,4.4
2015021917,107,51,WNW,2.2,SSW,3.3
2015021918,94,53,W,4.4,SSE,1.8
2015021919,82,47,WNW,4.4,SSE,1.9
2015021920,110,47,WSW,2.0,SSE,1.8
2015021921,100,50,SW,1.1,S,1
2015021922,105,59,NW,0.7,WSW,0.7
2015021923,124,61,W,0.5,ENE,0.7
2015022000,119,55,NE,1.8,SSE,1.2
2015022001,112,56,NE,2.3,SE,1.3
2015022002,118,52,NE,1.2,SE,1.7
2015022003,122,53,NNE,0.7,ESE,1.2
2015022004,111,50,NE,3.0,SSE,2.6
2015022005,102,49,ENE,2.9,SE,1.7
2015022006,107,51,ENE,1.9,NA,0
2015022007,122,47,NE,2.4,NA,0.1
2015022008,126,56,ENE,2.6,ESE,1.2
2015022009,127,50,ENE,2.6,ESE,0.9
2015022010,118,51,NE,3.2,SE,0.8
2015022011,103,57,E,1.8,SE,1.5
2015022012,107,57,E,1.8,SE,1.7
2015022013,104,50,E,1.7,SE,1.8
2015022014,107,47,E,2.2,SE,1.4
2015022015,115,39,SW,2.6,SE,1.5
2015022016,130,52,WSW,2.1,SE,1.1
2015022017,147,49,S,1.6,SE,0.9
2015022018,147,44,SSW,1.7,NA,NA
2015022019,156,39,SW,1.7,SE,0.8
2015022020,168,43,W,2.1,S,0.4
2015022021,185,37,NE,1.6,SSE,0.7
2015022022,206,58,NE,2.3,NA,0
